protein,HR,HR_lo,HR_hi,z,pval,n_events,fdr
ada,0.719392154914662,0.578819991888565,0.89410365883215,-2.96902801291269,0.00298743360933159,122,0.11477283024468
mmp1,1.37504352644956,1.11424356638513,1.69688635112776,2.96809943752416,0.00299647375424105,111,0.11477283024468
robo1,0.736796784268834,0.601780261987766,0.902105860893011,-2.9575057517115,0.00310138962893762,120,0.117248639088798
klrd1,0.751389843740905,0.621504960562035,0.908418650056178,-2.95192152230121,0.00315803181703045,122,0.117859366915072
mmp12,1.32934998793307,1.09921657483016,1.60766443199848,2.93532205066355,0.00333201665872127,121,0.12277848725997
gsr,0.812531988197544,0.706926636825195,0.933913361659771,-2.92245363659297,0.00347285320924732,112,0.126368446151487
bdnf,1.40152185988117,1.11634815630649,1.75954384179185,2.90819683611966,0.00363519449756431,110,0.130642607190243
sh3gl3,0.791873976727121,0.676492009827352,0.926935404865547,-2.90423421004649,0.00368152643051977,109,0.130694188283452
ret,0.760062089354734,0.631372561961021,0.914981762717065,-2.8987310093783,0.00374676184466016,118,0.130944874312245
gsta1,0.719970846177993,0.576279968678146,0.899489913791813,-2.89256954779006,0.00382104575363489,121,0.130944874312245
cep290,0.692087812748742,0.539323122968299,0.888123501768517,-2.89236485771251,0.00382353635058083,109,0.130944874312245
letm1,1.30261091850026,1.08865682683198,1.55861347963416,2.88785908182711,0.00387873600270033,110,0.131290703533264
pdgfb,1.37932814495506,1.10684691157427,1.71888823248299,2.86402329107202,0.00418297253044773,120,0.139178149270538
igsf21,0.713207155225484,0.565849213545998,0.898939919130024,-2.86218006965215,0.00420737792367136,104,0.139178149270538
dpp6,0.764828713679136,0.636398203510438,0.919177581019819,-2.85851220738424,0.0042563273152742,118,0.139215379941159
tff3,1.18225391752333,1.05316909289268,1.32716041035747,2.8381385270839,0.00453774841662067,117,0.144890620016699
itih3,1.33203456511937,1.09246391987241,1.62414158527081,2.83417074243984,0.00459447766405372,118,0.144890620016699
ppbp,1.36806927292591,1.1014582380981,1.69921425142342,2.83372425179671,0.00460090138760255,108,0.144890620016699
mucl3,1.19016633852437,1.05506026118704,1.34257346756934,2.83178236740345,0.00462893427054381,107,0.144890620016699
ache,0.745177731715235,0.607336090297143,0.914304057861247,-2.81846067845635,0.004825452106161,111,0.148379617858228
rnaset2,1.28534825124393,1.07933807357277,1.53067900357399,2.81660333500758,0.00485344270876726,120,0.148379617858228
psap,1.22696794761,1.06404477515914,1.41483740121475,2.81397416047908,0.00489331615059768,109,0.148379617858228
fcgr3b,1.32449313138767,1.08774632677593,1.61276762045504,2.79709079403479,0.00515650404211146,118,0.154748281098829
igfbp4,1.34298160228275,1.09091513654877,1.65329045646559,2.78040791024143,0.00542906555181753,116,0.159184602209761
bag3,0.806890167406517,0.693605752454318,0.938676964476586,-2.77984087983835,0.00543855400718165,119,0.159184602209761
qpct,1.31457048526089,1.08373370621643,1.59457581766303,2.77615696014507,0.00550056465097407,119,0.159184602209761
spag1,0.708981114804893,0.556073815818381,0.903934346216656,-2.77482947335822,0.00552306589597589,110,0.159184602209761
angpt1,1.34747183377512,1.09065439723115,1.66476231831712,2.76431356297549,0.00570426942139038,116,0.161954264034123
tnfsf14,1.36930899470782,1.09563618971802,1.71134099127405,2.76282018885845,0.00573043256458767,119,0.161954264034123
cd302,1.29816032171183,1.07831467984402,1.56282785755151,2.75641216772598,0.00584393054316463,118,0.163573863568771
ece1,0.777601416715286,0.649885693392787,0.930415870706305,-2.74784494077161,0.00599883714188063,120,0.166310618285853
rab6a,0.766351591128788,0.633033359742888,0.927746938114225,-2.72907026204466,0.00635131698721951,122,0.1741211492331
cd34,0.77809077893816,0.649573444650383,0.932035115127663,-2.72412350958265,0.00644723909557991,119,0.1741211492331
chga,1.26392321008906,1.06786583733582,1.49597620332849,2.72346999764755,0.00646000828484192,110,0.1741211492331
krt18,0.712085758502087,0.55718216382884,0.91005448555108,-2.71301566931479,0.00666739537676847,118,0.177924872705723
bloc1s3,0.54290834759107,0.349051098325896,0.844430730336422,-2.71024403520506,0.00672337203628632,107,0.177924872705723
col2a1,1.31025234960101,1.07712889404273,1.59383081182748,2.70324182163302,0.00686667693715763,104,0.180080149225819
cd5l,1.28756540300139,1.07171052265454,1.54689594994349,2.69969886228086,0.00694022643129127,110,0.180383920906151
man1a2,0.758500927353074,0.620256866749121,0.927557093903448,-2.692486589962,0.007092138762055,104,0.180688813702886
dctpp1,0.782250346944364,0.654182026586189,0.935390427168757,-2.69215860236743,0.00709911761089589,122,0.180688813702886
clc,1.24998746987298,1.0624481353342,1.47063053985969,2.69032855570111,0.00713817024247061,121,0.180688813702886
serpine1,1.34639344452647,1.08267863076075,1.67434292684811,2.67419419550059,0.0074909060097864,121,0.187982994780071
fgfbp3,0.752143593535255,0.609998070296247,0.927412745783579,-2.6650535941561,0.00769760540929322,107,0.191519054243184
pkd1,0.770284153836232,0.635434494760166,0.933751130201305,-2.65804688835513,0.00785949574889332,112,0.19310568823077
ctla4,0.772702328727967,0.6388366595467,0.934619013951526,-2.65656816163023,0.00789404908947498,110,0.19310568823077
ppp3r1,0.7215553532012,0.567006113446244,0.918230183743282,-2.65362345145051,0.00796326353854419,119,0.193175501339184
cant1,1.32008070369146,1.07310561698754,1.62389706723414,2.62758803244914,0.00859925882049816,121,0.20687968947496
jchain,1.26719144753107,1.06084725362945,1.51367141612714,2.61133178623672,0.00901903454341624,118,0.215200078326924
oscar,1.30700931819569,1.06878168824511,1.59833703799255,2.60788268917225,0.00911041707275082,120,0.215613204055103
thpo,1.30133889153895,1.06656546023447,1.58779087995173,2.59483302210964,0.00946368830340812,118,0.221179745794289
crtam,0.776564573578067,0.641483837476172,0.940089994019352,-2.593603874881,0.00949758441232775,119,0.221179745794289
crisp2,0.780985277348157,0.647426948022553,0.942095483200878,-2.58331238719035,0.00978566735930468,122,0.221982703232451
c19orf12,0.725183365824958,0.568083146393049,0.925728772994365,-2.57947681678842,0.00989501000739422,120,0.221982703232451
sele,0.775450305616606,0.639142905134945,0.940827429436814,-2.5783772501908,0.00992655604496278,121,0.221982703232451
znrd2,0.719138914115474,0.55969432286018,0.924005759344423,-2.57796166580852,0.00993850227189589,107,0.221982703232451
nfasc,0.762699320674022,0.620555374328441,0.937402652238949,-2.57425391204397,0.0100456520577928,122,0.221982703232451
nell2,0.778345721231908,0.643121102582578,0.942003083598443,-2.57358178486489,0.0100651855352285,120,0.221982703232451
