logFC,AveExpr,t,P.Value,adj.P.Val,B,protein
-0.112082807321485,0.0986030444964872,-1.68410043949354,0.0928962095408262,0.981479508014637,-4.31114164787792,slc28a1
-0.0603901778417752,0.0447341743119265,-1.67882238256588,0.0939061832468236,0.981479508014637,-4.31981504336791,stx3
0.103541507228688,-0.141579831932773,1.67799139850444,0.0940077161844735,0.981479508014637,-4.33767694652111,chrdl2
0.0884533561564415,-0.125163025210084,1.67346980902119,0.0948943695022366,0.981479508014637,-4.34459201964225,ret
0.119041103032285,0.0173077272727273,1.67273787889518,0.0950927128573862,0.981479508014637,-4.33051081190295,tsc22d1
-0.0636591509662295,0.0388707943925234,-1.67150550495405,0.0953559451004736,0.981479508014637,-4.32392503247071,scn3a
-0.0476354805272764,-0.0217985815602837,-1.66952047359777,0.0957573399946762,0.981479508014637,-4.32932561973424,tubb3
0.0668793879534964,-0.0924526315789474,1.66838615765424,0.0959584075903481,0.981479508014637,-4.33432364850763,vit
-0.0591113602976808,-0.00164292237442922,-1.66036563899846,0.097559609910776,0.981479508014637,-4.34553443200598,wdr46
0.185037449083206,0.209973877068558,1.65947176235792,0.0977651635446543,0.981479508014637,-4.33688377430491,scrib
-0.098010938651802,0.0288385263157895,-1.65884412787839,0.0978098793037217,0.981479508014637,-4.36491975854208,dsg4
-0.07609339001047,0.0306670138888889,-1.65905174648127,0.0978342433390442,0.981479508014637,-4.34622497963663,ceacam20
0.0601041872130043,0.0603260042283298,1.65789660825268,0.0980039294766079,0.981479508014637,-4.36276662340457,plaur
0.0755350702440986,-0.0373598958333334,1.65607784536464,0.0983621045280766,0.981479508014637,-4.37154966486802,cntnap2
