config,sex_lbl,stage,curve_key,fpr,tpr,auc
female_preonset,Female,Pre-onset,Female Pre-onset,0.808080808080808,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.797979797979798,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.787878787878788,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.777777777777778,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.767676767676768,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.757575757575758,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.747474747474747,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.737373737373737,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.727272727272727,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.717171717171717,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.707070707070707,0.888888888888889,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.707070707070707,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.696969696969697,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.686868686868687,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.676767676767677,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.666666666666667,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.656565656565657,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.646464646464646,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.636363636363636,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.626262626262626,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.616161616161616,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.606060606060606,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.595959595959596,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.585858585858586,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.575757575757576,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.565656565656566,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.555555555555556,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.545454545454545,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.535353535353535,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.525252525252525,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.515151515151515,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.505050505050505,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.494949494949495,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.484848484848485,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.474747474747475,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.464646464646465,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.454545454545455,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.444444444444444,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.434343434343434,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.424242424242424,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.414141414141414,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.404040404040404,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.393939393939394,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.383838383838384,0.777777777777778,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.383838383838384,0.666666666666667,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.383838383838384,0.555555555555556,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.373737373737374,0.555555555555556,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.363636363636364,0.555555555555556,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.353535353535353,0.555555555555556,0.717171717171718
female_preonset,Female,Pre-onset,Female Pre-onset,0.343434343434343,0.555555555555556,0.717171717171718
