protein,log2fc,se,t_stat,p_value,fdr,n_cases,n_controls,mean_cases,mean_controls,significant_fdr05,significant_fdr10
clec4d,0.08648849397507657,0.04018065187313242,1.7477160355655217,0.08051925277262247,0.9999786873994423,333,50466,0.12771021021021023,-0.0017707803273491068,False,False
hadh,0.08747193571524366,0.03890844664103496,1.7475834982563232,0.08054335404924838,0.9999786873994423,304,42451,0.21213125,0.12452418670938259,False,False
sfrp4,0.06982653361551522,0.02498329066839415,1.7431658895051074,0.08131175097143326,0.9999786873994423,313,42923,0.06942380191693291,0.02471753139342544,False,False
chchd10,0.06879957081500086,0.024449522455624473,1.7423903572380472,0.08144713445264182,0.9999786873994423,318,43776,0.16526603773584903,0.023887248720760236,False,False
tpm3,0.07096279737776068,0.025991170251967777,1.7380556283345985,0.08220821248428828,0.9999786873994423,304,42451,0.14501184210526316,0.05642454005794917,False,False
ptgr1,-0.10203043105393542,0.04989914155959991,-1.7373260456865045,0.08233660363069481,0.9999786873994423,315,43881,-0.002691111111111096,0.05693913197055673,False,False
mmp1,0.11104049773363889,0.056950973284130096,1.7324616619063682,0.08319768711690434,0.9999786873994423,320,48704,0.11952171874999999,-0.048224153046977664,False,False
klk12,0.1568799611371203,0.08571859235928059,1.7323502051409594,0.08321743556390607,0.9999786873994423,323,49352,-0.37170232198142417,-0.5150679830604636,False,False
nfasc,-0.05700885863135357,0.017590230281505897,-1.693135884613078,0.0904356623722344,0.9999786873994423,338,51087,0.009045857988165686,0.01632198504511911,False,False
cyth3,-0.08918989265903686,0.042915146978334345,-1.6747126759459168,0.09399795640986632,0.9999786873994423,307,42313,0.003424104234527686,0.10546045305225343,False,False
osm,0.09042959358348092,0.04587449653464239,1.666956768413341,0.09552919584983861,0.9999786873994423,332,50226,0.10713930722891567,0.0007260024688408401,False,False
pglyrp1,0.06499418140471015,0.02667535635470269,1.6569256796777108,0.09754062322846527,0.9999786873994423,340,50911,0.10950838235294118,0.021014472314431067,False,False
shbg,-0.07353953552554374,0.032073494125905266,-1.6497711066065195,0.09899686109527814,0.9999786873994423,320,43915,-0.09530765625,0.003279351019014003,False,False
rap1a,0.0848441770870963,0.04075026202919337,1.6487147009324934,0.09921341640214552,0.9999786873994423,304,42616,0.19035131578947367,0.10709322320255303,False,False
il25,-0.06137609928025266,0.02011108029497861,-1.6388441109677896,0.1012531375754357,0.9999786873994423,307,42163,-0.07927817589576547,-0.018642853924056638,False,False
bpifb1,-0.08121788783306692,0.04050940298765512,-1.6321871212849226,0.10264627625331425,0.9999786873994423,339,50422,-0.10165884955752211,-0.0019025931141168529,False,False
btc,0.08884781027329637,0.046196589253473176,1.6255383228469478,0.10405424911276176,0.9999786873994423,323,49352,0.1780489164086687,0.0763622609012806,False,False
fbn2,0.07511736722220408,0.034316950593263014,1.6148246625335536,0.10635601133040669,0.9999786873994423,317,42665,0.03752586750788643,-0.03297655689675378,False,False
insl5,-0.10449969774910964,0.05695723264346951,-1.6110956431443768,0.10716604860357384,0.9999786873994423,321,43695,0.13777663551401867,0.1475456917267422,False,False
rgma,-0.05588250966877202,0.019418923705307123,-1.6110850921856188,0.1071673277933658,0.9999786873994423,338,50978,-0.04948594674556213,0.003495090038840284,False,False
reg4,-0.06737465666323698,0.030371798414013856,-1.60833903025996,0.10776714645397587,0.9999786873994423,336,50588,0.040581845238095236,0.029972729698742786,False,False
mpo,0.06587597041516761,0.029374483138712087,1.5996443489521672,0.10968371306057148,0.9999786873994423,336,50547,0.11292559523809523,0.03241572002294894,False,False
hbz,0.11104867967592441,0.062442279149322946,1.5932318960175578,0.11111533003780522,0.9999786873994423,315,43881,0.21234888888888892,0.09258991249059957,False,False
cd82,0.06264254804467939,0.0240773508610495,1.5877366443288201,0.11235318978279571,0.9999786873994423,316,43076,0.11362658227848103,0.055645971074380164,False,False
vsig10,-0.059205553877793984,0.02079828969119526,-1.5844935566685376,0.1130886356184767,0.9999786873994423,317,43673,-0.025158990536277605,0.03573093558949465,False,False
mcee,0.06265984758674556,0.024747821717427232,1.5797227458935883,0.11417754415005137,0.9999786873994423,320,43796,0.08671281250000001,0.028615164626906567,False,False
itgb5,-0.058354377276498774,0.023173463571850926,-1.5778595623923928,0.11460407615667143,0.9999786873994423,337,50688,-0.0026229970326409483,0.02626544645675505,False,False
dnaja1,-0.06555789172760018,0.027088865611986514,-1.576895259257602,0.11482705001514064,0.9999786873994423,307,42313,-0.031335179153094465,0.03730799281544679,False,False
mmp10,-0.07325942839703746,0.03661762577208152,-1.5704929657642417,0.11630670337736493,0.9999786873994423,336,50421,-0.014423511904761903,0.0541399873068761,False,False
cfhr4,0.0820640372375913,0.04218956749590772,1.5679625399336101,0.11689703607794241,0.9999786873994423,320,43867,-0.0167825,-0.10605042514874506,False,False
epgn,0.06483627278311116,0.02748197260071506,1.5638531370514355,0.11785925592021275,0.9999786873994423,317,43673,0.15274258675078864,0.09547300506033476,False,False
tnfrsf12a,0.05669072160974382,0.022093095795922578,1.5610368506694046,0.11852125853854463,0.9999786873994423,337,50688,0.15117418397626115,0.022036027264835854,False,False
gal,0.0774936216082363,0.04058814888620908,1.557036029531709,0.1194681257201451,0.9999786873994423,336,50756,0.09251651785714285,0.022165968555441718,False,False
gnly,-0.06731986339390576,0.032461332673165685,-1.549815277331277,0.12119207880923928,0.9999786873994423,336,50547,-0.04890089285714285,-0.00641471106099274,False,False
ccnd2,-0.05871066771388818,0.021506627311377334,-1.5474655597846907,0.12175831639956308,0.9999786873994423,316,43076,-0.07510427215189872,-0.022399308199461416,False,False
enpp6,-0.059656071527833435,0.02243341514288312,-1.546256431687139,0.12205000506855197,0.9999786873994423,317,42708,-0.08303785488958991,-0.0008452678655052919,False,False
fgfbp2,-0.06576742763792041,0.029458952470618405,-1.5387584578450286,0.12387043316011577,0.9999786873994423,319,43886,-0.018752351097178672,0.033583429795378934,False,False
rarres2,0.0656168428033434,0.03168310546547817,1.5328804878423212,0.12531148817132778,0.9999786873994423,339,50821,0.10893687315634216,0.006130688101375415,False,False
folr2,0.052240689107375005,0.01840314078606537,1.5307298716683422,0.12584233243968548,0.9999786873994423,338,50978,0.06781464497041419,0.01155478932088352,False,False
sprr1b,0.08934932591861046,0.04930493551196011,1.5305615298237323,0.12588508597548517,0.9999786873994423,316,43076,0.23008037974683543,0.15139120043643794,False,False
klk14,0.06214538642480958,0.028785070377050862,1.5276584242807056,0.12660353348047462,0.9999786873994423,339,50961,0.04735693215339234,0.012743612762700888,False,False
elavl4,0.08927291245105554,0.049572303083640024,1.5202548097956958,0.12845433827446626,0.9999786873994423,308,42470,0.17954870129870132,0.08145025900635743,False,False
scg3,-0.05411407962428283,0.020929575400501253,-1.5182103126853177,0.12896759680046774,0.9999786873994423,336,50588,-0.07033407738095239,-0.0038154078042223452,False,False
thap12,-0.09222967582969689,0.05209766875792211,-1.5140920194464154,0.13000993190779564,0.9999786873994423,307,42236,0.07725342019543975,0.17599462543801497,False,False
nppb,-0.1306227261752861,0.08192655410520701,-1.5022429562616615,0.1330406972996133,0.9999786873994423,330,49615,-0.022035303030303023,-0.02363655648493399,False,False
cstb,0.05989739654561572,0.027316732744117632,1.5016750232001386,0.13318735034053045,0.9999786873994423,336,49842,0.10729300595238095,0.004359523092973797,False,False
dusp13,-0.059131654649745916,0.02429835371850723,-1.4999980180520354,0.13362209308154682,0.9999786873994423,317,43673,-0.01789432176656152,0.033864854715728254,False,False
ncan,-0.05637050041784805,0.024537563364341323,-1.4916529127970393,0.13579630666959563,0.9999786873994423,338,50978,-0.10988890532544379,-0.014807963239044293,False,False
chga,0.08851531625014697,0.05066833715991996,1.4906156264276225,0.1360695749799321,0.9999786873994423,319,43886,0.32957053291536054,0.15551266918835163,False,False
psapl1,-0.06360090359119229,0.029423171004890527,-1.4872499644358113,0.13695596792747436,0.9999786873994423,321,43695,-0.017339875389408097,0.014413077011099668,False,False
vcpkmt,-0.08880452453043873,0.05085966150849678,-1.4839393395295424,0.13783240972750782,0.9999786873994423,307,42313,0.0820442996742671,0.1841219223406518,False,False
calca,0.07191132131707921,0.03891029631312142,1.4817769368558433,0.138405911121019,0.9999786873994423,330,50061,0.31259060606060607,0.12237594634545854,False,False
mmp8,0.0805720355311501,0.04622264392358015,1.4799698802396617,0.13888743420219432,0.9999786873994423,337,50896,0.1361575667655786,0.03149317038667086,False,False
myoc,-0.0597076038379978,0.02820865254979626,-1.4794365776489813,0.13902986140077483,0.9999786873994423,336,50547,-0.013869345238095234,-0.010213844540724475,False,False
apoa4,-0.05504299858222499,0.020722289505465494,-1.477997354898783,0.13941560101569436,0.9999786873994423,321,43949,-0.02040872274143302,0.014451939748344673,False,False
cpe,-0.05534642114313899,0.02388579801507961,-1.4774947364107427,0.13954925505196572,0.9999786873994423,335,50571,-0.0980689552238806,-0.05508323446243895,False,False
ripk4,-0.07528189610388017,0.040157460326769125,-1.4752469363581646,0.14015353110796522,0.9999786873994423,304,42451,0.09745921052631577,0.17519410732373794,False,False
dnajb8,0.06722053291297772,0.035071589126844306,1.474359218989703,0.14039120177835618,0.9999786873994423,330,49615,0.16800727272727273,0.1091452685679734,False,False
omp,0.06265946548260207,0.028561565855624207,1.4741642317100216,0.1404447370428569,0.9999786873994423,308,42470,0.1228503246753247,0.06201695785260184,False,False
gfra1,0.0497357917393179,0.017978931821616365,1.4661596124292242,0.14261094719317688,0.9999786873994423,337,50889,0.10607952522255194,0.017248070309890152,False,False
eps8l2,-0.050357643126765814,0.01906719601109164,-1.4590518250179076,0.1445569773698115,0.9999786873994423,338,50878,0.0013508875739645014,0.014907804945162938,False,False
aplp1,-0.06359889100242516,0.03273233605083687,-1.4572699126577073,0.14504806165586626,0.9999786873994423,331,50540,-0.0680797583081571,0.019272500989315395,False,False
ccer2,0.06970676075209568,0.03616806762842771,1.4555913460392775,0.14551291855390827,0.9999786873994423,317,42708,0.07509747634069401,0.028546154116324815,False,False
gzmh,-0.08160857589807483,0.04798650498868721,-1.45373008194175,0.14602743842525967,0.9999786873994423,330,49615,0.04175454545454545,0.05155737680137056,False,False
cend1,0.06772155564521794,0.034568473797499055,1.448479728247667,0.14749026138335236,0.9999786873994423,308,42470,0.14928084415584414,0.07261376030138922,False,False
smoc2,0.05430749643005935,0.024078703721669946,1.4465572630924324,0.14802709812379564,0.9999786873994423,336,50756,0.13197589285714287,0.015307962605406258,False,False
oxt,-0.1386148467003767,0.09149879143705782,-1.4453173606118794,0.14837487058484655,0.9999786873994423,338,50978,0.030473372781065086,0.14866408254541175,False,False
ceacam5,-0.07344607445624923,0.041452349261681266,-1.445177401823224,0.1484144535532872,0.9999786873994423,321,48710,0.04995295950155762,0.07023902073496202,False,False
siglec8,0.0596842642447776,0.027320636706017493,1.4342673403080677,0.15150325498328782,0.9999786873994423,317,42708,0.10858990536277603,0.006742117401891918,False,False
pi3,0.0640834715053352,0.03397969309993026,1.4333438920588268,0.15176581175528095,0.9999786873994423,330,49877,0.16213136363636366,0.042500772901337296,False,False
glo1,0.06706143638622492,0.03665602684126522,1.4322394503397786,0.15208156371830514,0.9999786873994423,330,49615,0.09690151515151516,0.02353593671268769,False,False
alpi,-0.11302363794161731,0.07249115361628217,-1.4305007004322368,0.15258064546945532,0.9999786873994423,304,42616,0.12988026315789472,0.21449451614417123,False,False
txk,0.07694635651959664,0.043831254391001516,1.4293356391033676,0.15291498687209795,0.9999786873994423,316,43076,0.2768289556962025,0.21051248374965176,False,False
dscam,0.053441725581381536,0.02091924101423155,1.4290654451851468,0.15299250510187273,0.9999786873994423,320,43796,0.07523078125,0.012882905973148232,False,False
lcp1,-0.05983051412421493,0.028226216886624238,-1.4279207094665927,0.1533217471052832,0.9999786873994423,319,43886,0.0284282131661442,0.08857568244998405,False,False
ruvbl1,0.0995712469117071,0.06348493528704975,1.4248281339524647,0.15421317049394212,0.9999786873994423,323,49352,0.34944535603715166,0.26094704469930297,False,False
cfc1,-0.058740824356574635,0.029148527764484733,-1.4234340444066629,0.15461665017552303,0.9999786873994423,323,49352,0.004401547987616096,0.03594577524720376,False,False
psg1,0.10752759001108426,0.0701472023213176,1.4167502733884885,0.15656212510319414,0.9999786873994423,330,50144,0.0341621212121212,-0.1574759392948309,False,False
pnliprp1,-0.07872500566088862,0.04611646878703204,-1.4166746795834169,0.15658512845661593,0.9999786873994423,318,43776,-0.054238050314465415,0.004834540615862574,False,False
sat1,-0.0609256029541087,0.029361300835678155,-1.4151392870108275,0.157034945127341,0.9999786873994423,304,42451,0.01125493421052632,0.08359871263338907,False,False
mbl2,-0.09952592889553967,0.06321562924559725,-1.4120837245166409,0.15793244235284584,0.9999786873994423,317,43317,-0.16480536277602525,-0.07581214534709237,False,False
letm1,0.0616382863553075,0.031023959959966034,1.4054705185769438,0.15988845262446527,0.9999786873994423,320,43796,0.1374090625,0.058313778655584986,False,False
selplg,-0.04767831951060976,0.017813108059765614,-1.404884346020696,0.1600617873536968,0.9999786873994423,333,50466,-0.05908258258258259,-0.021787710537787816,False,False
spink4,-0.06959276482875618,0.04035377630870172,-1.402309441074927,0.16082897351220252,0.9999786873994423,333,50466,0.10428933933933932,0.10203473724884081,False,False
lpo,-0.06762812576089028,0.038336252544091405,-1.4006199193372257,0.16133406929274513,0.9999786873994423,323,48868,-0.060022600619195045,0.03150292215764918,False,False
rnf43,0.0642505804236303,0.03366338469065487,1.398697890576348,0.16191074476800627,0.9999786873994423,316,43076,0.18884620253164555,0.1150089759959142,False,False
fhip2a,-0.05931946731861839,0.028503791067573583,-1.3966541113641049,0.1625248600686224,0.9999786873994423,304,42451,-0.043177960526315784,0.018251664271748607,False,False
timd4,0.05514712868356662,0.027179553525753717,1.3923803820305918,0.16381330408899317,0.9999786873994423,338,50737,0.07156967455621302,0.013901108658375546,False,False
akr1b1,0.07629621679017207,0.04670727133960894,1.3849434611744893,0.16607597629855103,0.9999786873994423,323,49352,0.059515170278637765,-0.01076535297455017,False,False
cst5,-0.062664289245325,0.03463296442100642,-1.3844283489923803,0.16623352372068942,0.9999786873994423,328,49579,0.0402939024390244,0.041003958329131285,False,False
scg2,-0.048619193415358634,0.02012373704035546,-1.3834743199428226,0.1665255239521532,0.9999786873994423,335,50733,-0.018821492537313432,0.003963842075177891,False,False
amotl2,0.05829681154765033,0.02844450293794434,1.3831924441960892,0.16661291276334186,0.9999786873994423,316,43509,0.16202231012658228,0.10104676618630629,False,False
prr4,-0.07193963834644691,0.04161791952096843,-1.37943144773882,0.16776895718958176,0.9999786873994423,311,42604,0.003512218649517673,0.0910084757299784,False,False
slc44a4,0.06957749245889111,0.039788885118195214,1.3726384447502504,0.16987193652382168,0.9999786873994423,317,42665,0.20666088328075713,0.14007912340325795,False,False
foxo3,-0.09107874476666045,0.0598259441565805,-1.3680294678915599,0.17130904086715104,0.9999786873994423,323,49352,0.010126006191950455,0.10776750992867563,False,False
myl4,0.060128462482045904,0.031130526090317256,1.3601297455601484,0.17379599644189733,0.9999786873994423,317,42708,0.16873438485804415,0.08546174955511848,False,False
azu1,0.07765692642112942,0.04912975586413336,1.357391789162004,0.1746629661416553,0.9999786873994423,325,49004,0.21586676923076922,0.11826069198432783,False,False
nell2,-0.0457859822947788,0.017911242329229096,-1.3498752008502346,0.17706199836366146,0.9999786873994423,336,50756,-0.04330386904761905,0.012016699503506976,False,False
scin,-0.07154091749247626,0.04272999409462783,-1.3479681960913894,0.17767575042713754,0.9999786873994423,308,42470,-0.0069764610389610356,0.0698297515893572,False,False
cxcl12,0.05150604743900364,0.0247881254523518,1.3461866034881618,0.17824845964634164,0.9999786873994423,329,49574,0.05964316109422492,0.00492008109089442,False,False
mln,-0.08393252505754821,0.055361448177874084,-1.3441144634753486,0.17891737874429087,0.9999786873994423,333,50466,0.10365945945945944,0.008774720603970991,False,False
bpifb2,0.06925153436292883,0.041178780770100024,1.343580610991802,0.1790909545317465,0.9999786873994423,314,43798,0.20598328025477705,0.13856340358007216,False,False
il36g,0.06844150890781546,0.0400568673916606,1.343271377748616,0.1791912472484994,0.9999786873994423,304,42449,0.17704605263157897,0.09966121934556761,False,False
tslp,-0.06308997681616359,0.036851611734528174,-1.3430241404544845,0.17927026045455602,0.9999786873994423,330,49615,0.02562606060606061,0.08988082535523531,False,False
il1rn,0.06416420210610116,0.038076713284719524,1.3423298471708918,0.17949507354624528,0.9999786873994423,335,50426,0.1840541791044776,0.09383459425693094,False,False
khdc3l,-0.06766805489236548,0.039403737161906434,-1.3407534005423951,0.18000767684583335,0.9999786873994423,307,42313,0.04217817589576547,0.11277961737527473,False,False
clec10a,-0.049138268168196955,0.022527871021060845,-1.338700587029664,0.18067419492162476,0.9999786873994423,330,50144,-0.025390909090909096,0.009080637763241865,False,False
mmp3,-0.055541555906301464,0.029867413492498933,-1.33723354127595,0.1811523947214265,0.9999786873994423,336,50547,0.08180327380952382,0.04038829010623776,False,False
prg2,0.05844478823281379,0.030935119757776408,1.3352373769147041,0.18180554347814837,0.9999786873994423,319,43886,0.12823730407523512,0.029759531513466712,False,False
scgb3a2,-0.08121708344888384,0.05359966384378084,-1.3344951263153249,0.1820476003113432,0.9999786873994423,336,50673,-0.015633928571428563,0.05309918102342471,False,False
lhb,0.08176489364517162,0.05400063466336079,1.3317791750213153,0.18293887405162407,0.9999786873994423,323,49352,0.2500959752321982,0.17187516716647758,False,False
crtac1,-0.04513110347180019,0.01835643411478932,-1.3250392730839744,0.18516400528778162,0.9999786873994423,342,51155,-0.039650146198830415,-0.0284186267227055,False,False
slitrk1,-0.049290903831709636,0.02042470525821341,-1.3150961405462989,0.1884846200298318,0.9999786873994423,304,42616,-0.060104934210526324,0.002055131875351981,False,False
ltb,0.04866877331759297,0.02028012517834474,1.312545510746972,0.189342989285692,0.9999786873994423,317,43673,0.05458044164037855,0.017227103702516424,False,False
dnpep,-0.060268224366928407,0.034014565117783946,-1.3094584364621848,0.1903859314826033,0.9999786873994423,318,43776,-0.010620125786163519,0.014535292169225148,False,False
dcdc2c,-0.06349646201880327,0.03686982037411433,-1.3087270948912855,0.19063386755323727,0.9999786873994423,307,42313,-0.019535667752443,0.045041626686833834,False,False
ccn3,0.04649224043016775,0.020956601571021482,1.3078714590968836,0.19092275962749813,0.9999786873994423,342,51071,0.13327295321637425,0.020125553641009573,False,False
igfl4,0.07047238820796245,0.04382801978463363,1.3067207492352884,0.19131457111980596,0.9999786873994423,304,42616,0.2386108552631579,0.17650394452787682,False,False
il6,0.07307098104262505,0.0478695538340653,1.3063789209192926,0.19142966465803235,0.9999786873994423,336,50300,0.2787059523809524,0.1246911749502982,False,False
ca6,-0.06383697685619433,0.03956377560904014,-1.3028052742480458,0.1926471644629628,0.9999786873994423,336,50388,-0.07012738095238095,-0.005603784631261413,False,False
ccl13,0.06670754797306619,0.042556717912515335,1.299106146330262,0.19391333840672348,0.9999786873994423,338,51003,0.14580828402366863,0.0190508636746858,False,False
ccl26,0.08120619577156,0.05606804194704741,1.287520615900983,0.19791875473478143,0.9999786873994423,333,50466,0.1783726726726727,0.06789648178971981,False,False
gpihbp1,-0.06624576723730985,0.041189656233511555,-1.284541257555845,0.19895939820581643,0.9999786873994423,321,43695,-0.13136355140186914,-0.08053160430255178,False,False
cpa1,-0.06003842277460845,0.036950957216773626,-1.283381622327258,0.19936418469848174,0.9999786873994423,342,51155,-0.010193128654970752,0.022840563972241226,False,False
klk7,0.05033460160236559,0.02307667036352638,1.2831175720632393,0.19945794836680372,0.9999786873994423,306,41817,0.02837140522875816,0.007515509242652509,False,False
ccl18,0.06778677733754873,0.04426593372287287,1.2801013799255478,0.2005154010665948,0.9999786873994423,335,49848,0.20143134328358206,0.046161997472315836,False,False
ptges2,0.05779955735471625,0.032513979359507,1.2758022737646169,0.2020323824328679,0.9999786873994423,302,42286,0.10948841059602649,0.03590934824764697,False,False
tbr1,0.053312231791423983,0.027646881558786942,1.2742001242330205,0.20259939092980975,0.9999786873994423,317,42665,0.1307096214511041,0.07962498300714871,False,False
epcam,-0.08413687703117904,0.059632188641427615,-1.2698921670936583,0.20412885626912322,0.9999786873994423,335,50505,-0.054773134328358196,0.06444851598851599,False,False
tsc1,-0.06910683332255217,0.044443396558904016,-1.2695995351762548,0.20423419933734513,0.9999786873994423,304,42616,0.08516907894736843,0.16069121456729865,False,False
ncln,-0.055289090965058296,0.03242268409668254,-1.2681996952675016,0.20473256264574707,0.9999786873994423,329,49574,0.03791048632218845,0.09790909246782588,False,False
get3,0.05657172826197776,0.03233698912096448,1.2634666173261166,0.2064282015394309,0.9999786873994423,315,43881,0.1414469841269841,0.0868952758597115,False,False
sez6,-0.04577645384649926,0.01809143188713176,-1.2630591206842043,0.2065747858017989,0.9999786873994423,317,42665,-0.039701419558359624,0.004726581507090121,False,False
ephx2,0.060236346524660415,0.03799509334608827,1.2581128581399579,0.20835682577393735,0.9999786873994423,330,49615,0.17419075757575755,0.10884801370553258,False,False
agbl2,-0.07780178082254186,0.05324136421330368,-1.2578917976922315,0.2084377572150854,0.9999786873994423,308,42470,-0.1542353896103896,-0.08511129267718388,False,False
umod,0.05516877243678015,0.0334591889710727,1.2508471681180258,0.2109959435439652,0.9999786873994423,342,50992,-0.05259707602339181,-0.060197681989331654,False,False
hdac9,0.06137483563476228,0.037671603742585186,1.250190802748939,0.2112366951386517,0.9999786873994423,308,42470,0.13962175324675324,0.0799603249352484,False,False
serpina5,-0.045546271609193716,0.019020670431120882,-1.247272559431019,0.21230427173517502,0.9999786873994423,318,43307,-0.008541823899371071,0.02472278846375875,False,False
crx,0.08961423264987356,0.06569053789997079,1.247058993082597,0.2123817156410555,0.9999786873994423,330,49615,0.40196530303030303,0.3289104867479593,False,False
iglon5,-0.07797629970454836,0.054125190189426124,-1.2447793562219478,0.2132197115411261,0.9999786873994423,307,42313,0.1816833876221498,0.25971909696783496,False,False
ppy,-0.08640511525153094,0.0631218553333406,-1.2446899192357879,0.21325149701257648,0.9999786873994423,337,50449,0.0981139465875371,0.05749833296993003,False,False
trpv3,-0.053344470636138355,0.029257970881237473,-1.2410792810529223,0.21458327250932566,0.9999786873994423,304,42451,-0.00818815789473684,0.0475408565169254,False,False
atp5po,0.04833747370371301,0.025797212604487373,1.2402674361927968,0.21488235199953695,0.9999786873994423,329,49340,0.04570547112462007,0.0013269294689906772,False,False
ssb,-0.05707145064309208,0.03569327565838363,-1.2373446599992666,0.21596500435227847,0.9999786873994423,329,49340,0.01934224924012157,0.079676052898257,False,False
plaur,0.042260431648479195,0.018115139610530337,1.2369056155371552,0.21612787585132107,0.9999786873994423,334,50179,0.09263592814371256,0.020146784511449013,False,False
itga2,-0.045926121652353,0.019966540494660498,-1.2366981322797992,0.21620589039678761,0.9999786873994423,313,42923,-0.04162715654952077,0.006443790042634485,False,False
ampd3,0.06534802639968948,0.042803844737784306,1.2363976537578487,0.21631737403727355,0.9999786873994423,318,43776,0.13801839622641507,0.04016317845394737,False,False
terf1,-0.04410172468619026,0.017421603613895293,-1.2273427316099221,0.21970053337586792,0.9999786873994423,304,42616,-0.029378289473684215,0.015289128496339404,False,False
clul1,-0.04976276195157185,0.028492941795155765,-1.2263796726080956,0.22006151810820193,0.9999786873994423,331,50456,-0.0641416918429003,-0.004870431663231331,False,False
rnf168,-0.0485214910076526,0.024232885037078534,-1.222675063448745,0.22145916344440617,0.9999786873994423,304,42616,-0.015650986842105263,0.03485266331894125,False,False
ndufs6,0.06966161590452197,0.0489545117717952,1.2219727194271117,0.2217237425061174,0.9999786873994423,323,49352,0.19050309597523218,0.0879493586886043,False,False
actn4,0.04284784405660895,0.01955367073187336,1.2208509119501567,0.2221482418755592,0.9999786873994423,329,49574,0.07937386018237082,0.027176439262516644,False,False
bola1,0.05470135954312941,0.03216453894746251,1.2154436410653602,0.2242036401418807,0.9999786873994423,308,42470,0.11036769480519479,0.03470512714857546,False,False
agr3,-0.05757816791032945,0.03728625891919656,-1.2151966407458015,0.22429688716348697,0.9999786873994423,323,49268,0.03233281733746131,0.057959811642445395,False,False
kiaa1549,-0.062173168566737276,0.04051499614085423,-1.2150357155599638,0.22435908153127235,0.9999786873994423,316,43076,-0.07857341772151899,-0.015622553161853467,False,False
gbp1,-0.06018693327211077,0.03863202195430066,-1.2145988509099932,0.22452564388489288,0.9999786873994423,317,43698,-0.017545425867507885,0.024985125177353653,False,False
mpi,0.07295112828202727,0.05272021212418838,1.2130698810643366,0.2251087634216102,0.9999786873994423,336,50300,0.13476443452380954,0.03326437077534791,False,False
mep1a,-0.06338100026050193,0.042035947530424694,-1.2130349969107481,0.22512295085171244,0.9999786873994423,321,43695,0.0695834890965732,0.06098670099553725,False,False
cd33,0.06861250168153073,0.04885006545920802,1.2096884146306968,0.22640408188521402,0.9999786873994423,337,50688,-0.11493738872403562,-0.19665122514204544,False,False
grpel1,0.05701007680798234,0.037382391750073574,1.2060207199006878,0.22781513679035922,0.9999786873994423,336,50300,0.16620223214285712,0.07440649105367794,False,False
itgb6,-0.04164248439605538,0.018689046495317548,-1.2027599118622239,0.22907494887154836,0.9999786873994423,329,49574,-0.0196966565349544,-0.004501307136805584,False,False
aprt,0.05003098162239299,0.02983813477767924,1.202341852429994,0.22923675789885217,0.9999786873994423,329,50063,0.0140854103343465,-0.050695449733336,False,False
rbp5,0.05666814269074975,0.037245732717314836,1.2015322831346946,0.22955041142953747,0.9999786873994423,336,50300,0.1944699404761905,0.06680054870775348,False,False
pon3,-0.04177406067125281,0.01956837161677129,-1.1996392187938412,0.23028505149143086,0.9999786873994423,336,50756,-0.11840952380952381,-0.05008259910158405,False,False
clec4m,-0.05032659104112346,0.028281851344414112,-1.199469608306201,0.23035183577041632,0.9999786873994423,319,43811,-0.019445768025078372,0.029923189381662135,False,False
cox5b,0.06164424998549634,0.04279464097826145,1.1933250711393397,0.23274767874240204,0.9999786873994423,336,50300,0.12127827380952383,0.04979884393638171,False,False
artn,0.047663805780672024,0.02731948654800329,1.1931684249100165,0.23280909096623625,0.9999786873994423,329,49574,0.09177507598784196,0.04696567656432808,False,False
dpep1,0.04986521693484569,0.03011697153897798,1.1926090256193962,0.2330281454735914,0.9999786873994423,330,50061,0.00038030303030302676,-0.061357695611354145,False,False
qsox1,-0.047055733456685046,0.02420445947049227,-1.1902093894174892,0.23397061786215204,0.9999786873994423,313,43065,0.0007041533546325898,0.02987498200394752,False,False
eno1,0.06706799655235275,0.0484174448313551,1.1896154402574457,0.23420313335425222,0.9999786873994423,335,50477,0.015877014925373134,-0.04171820433068525,False,False
il7r,-0.05217092309315692,0.03302922646832059,-1.1893963994415309,0.23428926746687326,0.9999786873994423,336,50547,-0.10842202380952382,-0.034167274022197165,False,False
cit,-0.049232179120536505,0.02707547886188461,-1.1873356896067095,0.23510179801124942,0.9999786873994423,317,42665,0.014968138801261828,0.050183307160435967,False,False
frzb,0.03950447263138298,0.016508129467194075,1.1829788518948305,0.23682312004101314,0.9999786873994423,330,49975,0.031172272727272726,-0.0305352116058029,False,False
kir2ds4,-0.1232112413336709,0.09964632946593248,-1.1805649240503888,0.23778198469119155,0.9999786873994423,321,43695,0.836544859813084,0.9554624293397415,False,False
ptprf,-0.03981009791311842,0.01772011086215521,-1.180554548625246,0.23778518162108145,0.9999786873994423,342,51155,-0.013172514619883044,-0.008983696608347181,False,False
lrrc38,-0.0494064924158613,0.027827077385961168,-1.177493117104821,0.23900526348680715,0.9999786873994423,317,42665,-0.01693249211356467,0.0194292382514942,False,False
dkk3,-0.040037603976628706,0.018269103530760427,-1.177119082715305,0.23915342033130532,0.9999786873994423,342,51155,0.012611403508771926,0.009538168311992962,False,False
milr1,0.0501809960126339,0.031141344207094822,1.176516033529023,0.23939434155799322,0.9999786873994423,329,49574,0.09187811550151977,0.02792868943397749,False,False
