protein,logFC_ms,t_ms,P.Value_ms,fdr_ms,logFC_ytd,t_ytd,P.Value_ytd,fdr_ytd,gap_5yr
acrbp,-0.0309953211895225,-0.526744932599908,0.598457339006474,0.935969748750578,0.00519888312489129,0.719156111326736,0.472169309345161,0.998656629238247,-0.00500090556506606
acrv1,0.00363803370083695,0.0271667829727728,0.978330727945072,0.995040916261799,-0.00444324880453521,-0.270072910148941,0.787145476784802,0.998656629238247,-0.0185782103218391
acsl1,0.10985188500285,1.5919810896731,0.111623266012995,0.762758984422129,-0.0127031266404456,-1.49847642495891,0.134243501248033,0.998656629238247,0.0463362518006224
acta2,0.00522008960230617,0.0662998490463228,0.947148928739034,0.984407068674798,0.00221361678751348,0.22884736571275,0.819022242687954,0.998656629238247,0.0162881735398736
actn2,0.117908339075306,1.16792718606809,0.24304253764205,0.841230590452366,-0.00985905192284926,-0.794905122786523,0.42680853999097,0.998656629238247,0.0686130794610596
actn4,-0.0483465644880671,-0.868955506383117,0.385026058376649,0.880278102554032,0.00870753670169035,1.27390232632986,0.202917492472182,0.998656629238247,-0.00480888097961528
acvrl1,0.0441666719692556,0.950225907171846,0.34216770426804,0.870092229513724,-0.00121532562943374,-0.212830440467506,0.831491379918664,0.998656629238247,0.0380900438220869
acy1,-0.259314875087566,-2.42900717791583,0.0152701542920022,0.562676191696435,0.0135423699353247,1.03253536963272,0.302006483665698,0.998656629238247,-0.191603025410942
acy3,-0.0626924341876138,-0.662736641955069,0.507612467193261,0.907129531324487,-0.00344541127143775,-0.296466629732571,0.76691938899487,0.998656629238247,-0.0799194905448026
acyp1,0.112143037232075,1.38770964626315,0.165454675816226,0.781304704690636,-0.0066632007823105,-0.671147673445572,0.502241372911436,0.998656629238247,0.0788270333205224
ada,0.0227068906135266,0.350449370079241,0.726056200465053,0.960267878034425,-0.01238554064199,-1.55593510896951,0.119958113229409,0.998656629238247,-0.0392208125964233
ada2,0.0170181283020732,0.211432300712218,0.832581894486044,0.972088761475552,-0.00796381621561826,-0.805359279558156,0.420754327845792,0.998656629238247,-0.0228009527760181
adam12,0.0288265565393272,0.397744872476297,0.690881195246972,0.952152025681544,-0.00471012389495297,-0.528996805556391,0.596894705218637,0.998656629238247,0.00527593706456237
adam15,-0.0453514744186672,-0.765258460098957,0.444251529995139,0.885707232393103,0.000187136179541988,0.0257029743876923,0.979498053416403,0.998656629238247,-0.0444157935209573
adam22,-0.0149050751472821,-0.210049630542302,0.833660660475305,0.972088761475552,-0.00155769278612809,-0.178681033838349,0.8582149958657,0.998656629238247,-0.0226935390779226
adam23,-0.0808604683096224,-1.14097466687334,0.254083000012029,0.846701300972208,0.00234242020688384,0.269037891944984,0.78794166972264,0.998656629238247,-0.0691483672752032
adam8,0.0436204653458162,0.894803538798548,0.37105176107747,0.878840125987185,-0.00278371436426179,-0.464805186061751,0.642145994676937,0.998656629238247,0.0297018935245073
adam9,0.0212589225640741,0.423937694126209,0.671678851142772,0.950569914511344,-0.00679475623080682,-1.10291885118311,0.270259147128742,0.998656629238247,-0.01271485858996
adamts1,-0.0754080464765661,-1.30394894485358,0.192473474415078,0.800469378168384,0.00369236557327995,0.519704510629139,0.603354816478405,0.998656629238247,-0.0569462186101664
adamts13,-0.00934076074832426,-0.202446981336794,0.839597833775455,0.972957521544725,0.00109774093831394,0.193659057466783,0.846472010893121,0.998656629238247,-0.00385205605675455
adamts15,0.0541430738046642,0.555364238081373,0.57873764125194,0.931591441262835,-0.00651703270456472,-0.544118884508219,0.586449595849078,0.998656629238247,0.0215579102818406
adamts16,-0.00634947821209942,-0.0997842520285193,0.920530438857428,0.978666232232106,0.00581388789152867,0.743702973660936,0.457185715562487,0.998656629238247,0.0227199612455439
adamts4,0.076034953600992,1.35049321616577,0.177084362693037,0.792816888545928,0.000239655397049988,0.0346477655042571,0.972365739470127,0.998656629238247,0.077233230586242
adamts8,0.0554205945444646,0.578050129545865,0.563326764829437,0.926718358424504,-0.00918293463038502,-0.779623122240276,0.435749512730681,0.998656629238247,0.00950592139253948
adamtsl2,-0.0708885357977978,-1.29661444573058,0.194985654073495,0.802808041262075,0.00310451468818721,0.462208006956357,0.644006705755839,0.998656629238247,-0.0553659623568617
adamtsl4,-0.0235610516253113,-0.592929785361856,0.553327539588101,0.923587424163396,-0.000719941237431076,-0.147473688488303,0.88278018660554,0.998656629238247,-0.0271607578124667
adamtsl5,0.10292618816619,1.48031285245021,0.139023304395539,0.776257022755728,-0.0086331631904972,-1.01066323350986,0.312358902438618,0.998656629238247,0.0597603722137044
adcyap1r1,-0.0430540216992946,-0.548207112065373,0.583640414112247,0.931591441262835,0.00368334953757229,0.381753273669715,0.702704511921939,0.998656629238247,-0.0246372740114332
add1,0.0661780881108969,0.740675301344379,0.459019252685018,0.886822219409196,-0.00646624236718867,-0.589080329903321,0.555906030361208,0.998656629238247,0.0338468762749535
adgrb3,-0.0130109147904943,-0.194332306433265,0.845944954458858,0.974046319702234,-0.00195460789894167,-0.237632434847143,0.81220228132407,0.998656629238247,-0.0227839542852026
adgrd1,-0.0598838272475764,-0.865184941779333,0.38709113767994,0.880278102554032,-0.00199083036276465,-0.234122177600818,0.814925659367883,0.998656629238247,-0.0698379790613996
adgre1,-0.0842579366484329,-0.913943205147335,0.360910029623253,0.876593157450518,0.00601315874670639,0.53090883662038,0.595569357604426,0.998656629238247,-0.054192142914901
adgre2,-0.0631865318276765,-1.11468827196318,0.265182601063856,0.850207385365935,-0.0013064355259385,-0.187596957622905,0.851220826916895,0.998656629238247,-0.069718709457369
adgre5,-0.0560997457336619,-0.94558622022873,0.344529031291923,0.870092229513724,-0.00586838152978583,-0.805132725423435,0.420884992513892,0.998656629238247,-0.085441653382591
adgrf5,-0.00677259187387759,-0.141970169958058,0.887124769614294,0.976109678783387,0.00497919324273028,0.849591335436364,0.395703099060841,0.998656629238247,0.0181233743397738
adgrg1,0.0959043734308748,0.803075232302144,0.422072738974198,0.885707232393103,-0.0230977838416948,-1.57433455682873,0.115644635362187,0.998656629238247,-0.0195845457775991
adgrg2,0.0236008663781838,0.407916956634018,0.683399382063551,0.950646853575382,-0.00529580326737471,-0.745048512448383,0.456372190305407,0.998656629238247,-0.00287814995868972
adgrv1,-0.183052562431002,-1.48139318929656,0.138735388962887,0.776257022755728,0.0205821978399481,1.35579858198198,0.175390208462593,0.998656629238247,-0.0801415732312615
adh1b,-0.284301786214051,-2.54639437086158,0.0109945855440885,0.550930482484426,0.0258884489190911,1.88738719436508,0.0593228074016685,0.998656629238247,-0.154859541618596
adh4,-0.319798768626225,-2.18072004344657,0.029376426841935,0.571464752807118,0.0285824174365944,1.58646677687485,0.112867850061015,0.998656629238247,-0.176886681443253
adipoq,-0.0588853903304874,-0.480787230379063,0.630745700321146,0.945473295576533,-0.000408972826759719,-0.027179953876939,0.978320224912856,0.998656629238247,-0.060930254464286
adm,0.0770195811445395,1.3388745285624,0.180837120242207,0.794668645954252,-0.00426191241012846,-0.603048362911251,0.546577898384963,0.998656629238247,0.0557100190938972
adra2a,0.226758300915197,1.98708931119922,0.04711449969038,0.620589631668308,-0.024726051865143,-1.76367218176456,0.0780135523001903,0.998656629238247,0.103128041589482
afap1,0.14087943772825,1.01889566757515,0.308435217247675,0.859232078488089,-0.0263436849050641,-1.55084189644553,0.121174165679394,0.998656629238247,0.00916101320292995
afm,-0.0615274284807394,-1.84431434166101,0.0653565153067476,0.669464160482565,0.00292435539390805,0.713518480329843,0.475648416332602,0.998656629238247,-0.0469056515111991
afp,-0.117403626247652,-0.825606572920415,0.409173302590182,0.881081726168853,0.0125497121284109,0.718347013425761,0.472667757357386,0.998656629238247,-0.0546550656055974
agbl2,-0.350826985871155,-2.11552701053305,0.0345679426208715,0.579951074728645,0.0197344136607656,0.968631762120366,0.332902600669399,0.998656629238247,-0.252154917567327
ager,0.0120491173908973,0.136794018941068,0.891214025926386,0.976109678783387,0.00853524475998517,0.788745235894879,0.430399530400368,0.998656629238247,0.0547253411908232
agr2,0.0623712262337925,0.311400622230375,0.755544202406369,0.966483136342231,-0.0149769910715555,-0.608651449176649,0.542857979344577,0.998656629238247,-0.012513729123985
agr3,0.0296335894768867,0.263073847374306,0.792533839449017,0.972088761475552,-0.00889186623360349,-0.642532696893514,0.52063656317628,0.998656629238247,-0.0148257416911307
agrn,0.012119971659082,0.196927977167062,0.843913568102778,0.974046319702234,0.00132921197826462,0.17579598735495,0.860480609788821,0.998656629238247,0.0187660315504051
agrp,-0.0355532912405134,-0.328075539717048,0.742905466704788,0.966013094967643,0.0132557602006634,0.995652013768973,0.319597832224376,0.998656629238247,0.0307255097628037
agt,0.051279527461569,1.28249040077766,0.199891025567691,0.807962796601412,-0.00408294170005416,-0.831174447355119,0.406022195697107,0.998656629238247,0.0308648189612982
agxt,-0.353749247781268,-2.55894863998315,0.0106072682243152,0.550930482484426,0.0311620210718663,1.83484996175566,0.0667480431990786,0.998656629238247,-0.197939142421937
ahcy,0.00314529501970192,0.0381172875687363,0.969599808390766,0.995040916261799,-0.00499543190425271,-0.492768049023228,0.622256693569739,0.998656629238247,-0.0218318645015616
ahnak,-0.0263257456320643,-0.547100327336808,0.584400309608795,0.931591441262835,0.00224246669007431,0.379333493382509,0.704499939883906,0.998656629238247,-0.0151134121816928
ahnak2,-0.00560305288552338,-0.111129309791821,0.91153034021537,0.978666232232106,-0.00354124945617895,-0.571701474259629,0.56761949036863,0.998656629238247,-0.0233093001664181
ahsa1,0.225506523983327,1.87935927817874,0.0604108959285002,0.663355327548491,-0.0256321941174701,-1.73878298226952,0.0823011068456161,0.998656629238247,0.0973455533959767
ahsg,-0.0544553647294075,-1.17068065337614,0.241933948434379,0.840417331613934,0.00274278959929089,0.479953496599811,0.63133827915271,0.998656629238247,-0.0407414167329531
ahsp,0.27064226786102,1.6689891867628,0.0953515894048569,0.735250782370591,-0.029234583738129,-1.46745134059411,0.142486443853132,0.998656629238247,0.124469349170375
aida,0.211276634343222,1.4679784289143,0.142343227100925,0.776257022755728,-0.0220077128834369,-1.24466366491534,0.213471624816538,0.998656629238247,0.101238069926037
aif1,0.0889479618997613,1.02320019481174,0.306396672397392,0.859232078488089,-0.01551288598265,-1.4525333390144,0.146585945209365,0.998656629238247,0.0113835319865115
aif1l,0.116249739517429,1.1957511234119,0.232003864961634,0.833561938032473,-0.0089895538909085,-0.752654816830792,0.451788700380985,0.998656629238247,0.0713019700628866
aifm1,-0.149632618122607,-1.26574767017709,0.205822019198416,0.814841303287454,0.00878926559624934,0.605176905145127,0.545163260047323,0.998656629238247,-0.10568629014136
ak1,0.118787162199247,1.03235824392088,0.302089391148233,0.859232078488089,-0.000309660970717376,-0.0219056573324529,0.982526451960034,0.998754757248377,0.11723885734566
ak2,0.114616661720932,1.09479729304351,0.273800908056574,0.8505303572392,-0.0154741781634791,-1.20310199928548,0.229147979182796,0.998656629238247,0.0372457709035366
akap12,-0.0366099959833378,-0.871714125241264,0.383519485259887,0.880278102554032,-0.000257374485417094,-0.0498825664061029,0.960223355369257,0.998656629238247,-0.0378968684104233
akr1b1,-0.0244897858758632,-0.22107787258532,0.825065260131833,0.972088761475552,0.00374879015240409,0.275461123954456,0.783004181359047,0.998656629238247,-0.00574583511384274
akr1b10,-0.164482738309251,-1.64569100886795,0.100060370810936,0.741415475769828,0.0125148587863298,1.01920798707694,0.308287007028069,0.998656629238247,-0.101908444377602
akr1c4,-0.204390673383257,-1.89115086373135,0.05881832066693,0.663355327548491,0.0221699929116777,1.66970424439971,0.0952099289977454,0.998656629238247,-0.093540708824869
akr7l,-0.173412033862262,-1.42164196166274,0.155361386502727,0.781304704690636,0.010005272376114,0.667649939336393,0.504471284925945,0.998656629238247,-0.123385671981692
akt1s1,0.0529284591022461,0.642385265037218,0.52073223187765,0.909665262299934,-0.0117910458448883,-1.16484340147514,0.244288355816917,0.998656629238247,-0.00602677012219542
akt2,0.0279797951364941,0.327936705383572,0.743010415538493,0.966013094967643,0.00190291157116823,0.181540280357263,0.855970795323926,0.998656629238247,0.0374943529923352
akt3,0.0250902354825937,0.405841335954047,0.684923554773383,0.950646853575382,0.000961883396998598,0.126643488779541,0.89924145029445,0.998656629238247,0.0298996524675867
alcam,-0.0141221856263847,-0.402627799469393,0.687285856770278,0.950646853575382,0.00290212470299188,0.67348326348478,0.500755274728572,0.998656629238247,0.000388437888574676
aldh1a1,0.0247593319459884,0.299845730949048,0.764341031446268,0.966483136342231,-0.00397152654693872,-0.391494182868732,0.695493825308566,0.998656629238247,0.00490169921129485
aldh2,0.0166942029005756,0.229642981680447,0.818404022769816,0.972088761475552,-0.00413621610020527,-0.463126472584978,0.64334842836057,0.998656629238247,-0.00398687760045075
aldh3a1,-0.136984192112387,-1.03397682501764,0.301332343306421,0.859232078488089,0.0276770886872768,1.70047265855915,0.0892725741289844,0.998656629238247,0.0014012513239974
aldh5a1,-0.039892784200848,-0.582858061585859,0.560086281798757,0.925124091685701,0.0100161965917586,1.19118768791605,0.233789479872081,0.998656629238247,0.0101881987579449
alms1,-0.0323175423766186,-0.387071594297582,0.698764267765251,0.953850016751323,-0.000577248737819398,-0.0562762126804021,0.955130103122208,0.998656629238247,-0.0352037860657156
alpi,0.0887016851477194,0.40939042002867,0.682318169392588,0.950646853575382,-0.0135593900761431,-0.509395208704637,0.610558559165662,0.998656629238247,0.0209047347670039
alpp,0.115017030254601,0.418749606866569,0.675465806135282,0.950569914511344,0.0314544843619781,0.932145545429845,0.351428129367112,0.998656629238247,0.272289452064492
ambn,-0.0143624817327262,-0.255445539360404,0.798417947884556,0.972088761475552,0.0112303835004768,1.62581945817299,0.104221667288395,0.998656629238247,0.0417894357696577
ambp,0.0390604501786724,0.974213828203659,0.330125058661941,0.869938992572789,0.00239531449853016,0.486282325174959,0.626846003924156,0.998656629238247,0.0510370226713232
amdhd2,-0.0519548315740778,-1.25076894597829,0.211235705602006,0.816551379909714,0.00178776907970944,0.350325270830605,0.726149300688631,0.998656629238247,-0.0430159861755306
amfr,-0.1615366670906,-1.26299760469246,0.206808324025576,0.816551379909714,0.0151867420379401,0.966506815522186,0.333963896082366,0.998656629238247,-0.0856029569008995
amigo1,-0.0576529444053982,-0.607168266346382,0.543841442328126,0.922457705549192,0.011688861292879,1.00200219741407,0.316522250878569,0.998656629238247,0.000791362058996756
amigo2,-0.0693488293279692,-1.54571210075495,0.122408690112786,0.774708343944619,0.00454976626635947,0.825443695737004,0.409265700777303,0.998656629238247,-0.0465999979961719
amn,-0.0396653960130694,-0.427187443072473,0.669310988083473,0.950569914511344,0.010514557109507,0.921736029744309,0.356831115492926,0.998656629238247,0.0129073895344656
amot,0.0589738882608981,0.802625113279876,0.422332844974263,0.885707232393103,0.000808698442339258,0.0895877200444428,0.928628143457852,0.998656629238247,0.0630173804725944
amotl2,0.171663653027163,2.46510214005145,0.0138212335837912,0.560031169587705,-0.019418346535126,-2.26974836365794,0.0233801221078787,0.946270457790156,0.0745719203515333
ampd3,0.225191129962899,1.93236741619358,0.0535233497322561,0.651909920797479,-0.020209130486751,-1.41154572041442,0.158314393714247,0.998656629238247,0.124145477529144
amy2a,-0.0122405805294576,-0.127774797917794,0.898346241495808,0.977856915866274,0.00839825534811609,0.71357751766818,0.475611910306082,0.998656629238247,0.0297506962111229
amy2b,0.00590565982938822,0.0628611253785018,0.949886404725343,0.985198800592126,0.00534610807301365,0.463191257757369,0.64330200647572,0.998656629238247,0.0326362001944564
ang,0.0577667799441437,0.813856924745863,0.415870567899098,0.881952648447202,-0.0118229232729699,-1.35582510289033,0.175381770097179,0.998656629238247,-0.00134783642070565
angpt1,0.238894979260907,1.56417229151477,0.118011682884073,0.768940952537892,-0.00404801281984113,-0.21573884086829,0.82922394178241,0.998656629238247,0.218654915161702
angpt2,0.0293676251261212,0.346197101154267,0.729248586338143,0.960562278203771,-0.00637515085228854,-0.611721804410116,0.540824923202101,0.998656629238247,-0.00250812913532153
angptl1,0.103520430998387,1.77314088758832,0.0764309910612329,0.682486549016101,-0.00835072398499702,-1.1642605935179,0.244524307853045,0.998656629238247,0.0617668110734021
angptl2,-0.0989165461656254,-1.24368306182631,0.213832336045904,0.818782817012601,0.00584354535483526,0.598034296365824,0.549917446121029,0.998656629238247,-0.0696988193914491
angptl3,0.0762300087592435,1.08056560576176,0.280083554329165,0.853190643454089,-0.00365135592494465,-0.42129687246635,0.673605438424722,0.998656629238247,0.0579732291345202
angptl4,-0.0195268721241639,-0.203560880132501,0.838727371379228,0.972906116403258,0.0110816459654304,0.940318119801467,0.347222771389236,0.998656629238247,0.035881357702988
angptl7,0.0354399951432136,0.45606100740922,0.648419525983778,0.94809412792466,-0.00308909242266116,-0.323570624164659,0.746313291122601,0.998656629238247,0.0199945330299078
ank2,0.307172753844659,2.30849099667741,0.0211224579710581,0.570237067982063,-0.0328345161924706,-2.00856093285066,0.0447827251126367,0.998656629238247,0.143000172882305
ankmy2,-0.149087062423108,-2.18550491168891,0.0290233494846585,0.571464752807118,0.0174784782637716,2.08556794909796,0.0372053595264687,0.998656629238247,-0.0616946711042496
ankra2,-0.159273328043077,-1.68632976056055,0.0919635602504595,0.732061917041902,0.0120767972724025,1.04078283669674,0.298162864819262,0.998656629238247,-0.0988893416810647
ankrd54,0.260907470122087,2.39261251020538,0.0168650376208977,0.570237067982063,-0.0279096241040681,-2.08328524885969,0.0374131654587393,0.998656629238247,0.121359349601747
anp32c,-0.10983781727819,-1.54253591221542,0.123177982391567,0.774708343944619,0.0079253515832644,0.905963755128447,0.365116840490404,0.998656629238247,-0.0702110593618682
anpep,0.00930576694731525,0.17227270589252,0.863248984921879,0.975118213863549,-0.00456740308700164,-0.688244168626833,0.49141737941588,0.998656629238247,-0.0135312484876929
anxa1,0.0522284354899625,0.763352947375936,0.445386424255603,0.885707232393103,-0.012799903857129,-1.52276881282366,0.128050954629483,0.998656629238247,-0.0117710837956828
anxa10,-0.00346442498874545,-0.020467203781162,0.98367370133502,0.995040916261799,0.00113324319839451,0.05449534021611,0.956548591290263,0.998656629238247,0.00220179100322712
anxa11,0.0470963108039049,0.573014541131715,0.566730358394002,0.927314689986839,0.00050373627966242,0.0498874011734212,0.960219503297482,0.998656629238247,0.049614992202217
anxa2,-0.103441497472572,-1.0623462104693,0.288268707682392,0.857347717772405,0.00928237120472143,0.775959584831835,0.437908882010968,0.998656629238247,-0.0570296414489652
anxa3,0.067255452591294,0.828282923077911,0.407656822986229,0.881081726168853,-0.00700341918874312,-0.702053527164078,0.482766907045238,0.998656629238247,0.0322383566475785
anxa4,-0.0251827333137209,-0.357536396620122,0.720746219161893,0.957595729794737,0.0073892673551662,0.853940612824713,0.393289524623621,0.998656629238247,0.0117636034621101
anxa5,-0.0170713683777336,-0.290113968003776,0.77177364352937,0.966748209297077,0.0021505808900781,0.297484939156682,0.766142114310965,0.998656629238247,-0.00631846392734312
aoc1,0.0171797256512423,0.146633893556438,0.883442911966216,0.976109678783387,-0.00159797697238825,-0.111019062326151,0.911617747405356,0.998656629238247,0.00918984078930108
aoc3,-0.0222952339438794,-0.365494548339529,0.714799582545077,0.954857710701794,0.000769756979287304,0.102714415931007,0.91820489992098,0.998656629238247,-0.0184464490474429
ap1g2,-0.019920602106972,-0.244138989931286,0.807160306009252,0.972088761475552,-0.000275196097833678,-0.0274527496678207,0.978102686939355,0.998656629238247,-0.0212965825961404
ap2b1,-0.0128986760724497,-0.217330060299273,0.827984001396031,0.972088761475552,-0.00391371269577074,-0.536750553793454,0.591528449578034,0.998656629238247,-0.0324672395513034
ap3b1,-0.0218611714860414,-0.385267772811055,0.700099781422485,0.953850016751323,0.00238824858870713,0.34259236261618,0.731958527275407,0.998656629238247,-0.00991992854250581
ap3s2,-0.0556616808834317,-1.02965129464709,0.303358323156515,0.859232078488089,0.00203029256886079,0.305704177717848,0.75987706480207,0.998656629238247,-0.0455102180391278
apbb1ip,-0.162097733635698,-2.21093056910761,0.0272078989262614,0.571464752807118,0.0195518197204332,2.17067218730767,0.0301299189268868,0.973010166078565,-0.0643386350335314
apcs,-0.00681905532431939,-0.100173318292458,0.920221614898508,0.978666232232106,0.0076459876600286,0.914261296191993,0.360742963582187,0.998656629238247,0.0314108829758236
apex1,-0.0311203306441748,-0.318414974950926,0.750219475131255,0.966483136342231,0.00308360847833997,0.256813239234431,0.797362115991404,0.998656629238247,-0.0157022882524749
aplp1,-0.236295595105639,-2.20281923994626,0.0277761061371617,0.571464752807118,0.0167307423895856,1.26954279016024,0.204466532767748,0.998656629238247,-0.152641883157711
apoa1,-0.061495912321074,-1.19366811928003,0.232817712278388,0.833561938032473,0.00474160580950171,0.7491550100108,0.453894408257382,0.998656629238247,-0.0377878832735654
apoa2,-0.0257616203988402,-0.288936059311146,0.772674708137031,0.966748209297077,-0.00493267383115805,-0.450318577503613,0.652553114227607,0.998656629238247,-0.0504249895546304
apoa4,0.00690669035536008,0.101814253045164,0.918919244996772,0.978666232232106,-0.00238748663077019,-0.286476127787994,0.774557469993491,0.998656629238247,-0.00503074279849089
apob,0.0289835158301911,0.747032154522085,0.455174349210908,0.885707232393103,-0.00731306700111956,-1.53425192796948,0.125202200917579,0.998656629238247,-0.00758181917540668
apobr,-0.0358093353654363,-0.488681057157657,0.625146958534262,0.945473295576533,0.0027647444950754,0.307109423137729,0.758807491850296,0.998656629238247,-0.0219856128900593
apoc1,-0.0860348356916429,-1.25836247272648,0.208478468980015,0.816551379909714,0.0085281473290037,1.01530146986156,0.31014422730536,0.998656629238247,-0.0433940990466244
apod,0.0440107683665883,0.496140918666932,0.619875826612199,0.945237575310692,0.000587148797931606,0.0538769705402744,0.957041163263195,0.998656629238247,0.0469465123562464
apoe,-0.185412548664634,-1.3223148707873,0.186287498865673,0.794668645954252,0.0146501790285651,0.850447651493781,0.395227190747556,0.998656629238247,-0.112161653521808
apof,0.0376714359305329,0.643068961555863,0.52028865689182,0.909665262299934,0.00408274351034861,0.56729161820939,0.57061046986503,0.998656629238247,0.058085153482276
apoh,0.257079760135691,3.38018321367523,0.000745072233333348,0.304599366098743,-0.0351994875657653,-3.76719058168221,0.000172208749153925,0.167099889595692,0.0810823223068647
apol1,0.110270816151841,0.965038388303717,0.334698570668103,0.869938992572789,-0.00733228983173252,-0.522315026187156,0.601536777785627,0.998656629238247,0.0736093669931783
apom,-0.0294278158791407,-0.504818651234162,0.613768677955895,0.941349115663652,0.00747424331367271,1.0436466648194,0.296835901852829,0.998656629238247,0.00794340068922283
app,0.131646738060852,1.14365664269339,0.252968989534485,0.846701300972208,0.00229762092990253,0.162469868468232,0.870960189957991,0.998656629238247,0.143134842710365
appl2,0.0608789853250242,0.712728776868633,0.476136881217677,0.89023613545086,-0.00162692215919494,-0.155036001492581,0.876816131303938,0.998656629238247,0.0527443745290495
aprt,-0.0838578954388168,-1.17764215985612,0.23914703771687,0.83766266832034,0.0083008628588724,0.948858649952035,0.3428624781882,0.998656629238247,-0.0423535811444548
araf,-0.0284155059265206,-0.316549975135664,0.751634081183007,0.966483136342231,-0.00131392274995768,-0.119142201066874,0.905180438653648,0.998656629238247,-0.0349851196763089
areg,0.0373732851166318,0.377743220492585,0.705680789139801,0.953850016751323,0.0100763322336405,0.828985203621635,0.407259451356813,0.998656629238247,0.0877549462848342
arf6,0.092973118119396,0.813882145444481,0.415856123130194,0.881952648447202,-0.0119660450668512,-0.852635979116481,0.394012574940145,0.998656629238247,0.03314289278514
arfip1,0.0777930061406201,1.08706984476878,0.277200161551716,0.853190643454089,-0.0120874839318245,-1.37487020422579,0.169400026223237,0.998656629238247,0.0173555864814975
arg1,0.151979914602588,1.47159144248984,0.141364501389553,0.776257022755728,-0.0110100498584463,-0.86775922473734,0.385680511741734,0.998656629238247,0.0969296653103564
arg2,0.129302030449589,1.80343688419539,0.0715427003130028,0.669464160482565,-0.0107627677733651,-1.22187975340337,0.221966598427376,0.998656629238247,0.0754881915827638
arhgap1,-0.0709240778149565,-0.930529129997428,0.352263698346323,0.871028676147508,0.00374612259250214,0.400061866772545,0.689174297299717,0.998656629238247,-0.0521934648524459
arhgap25,-0.110598560981951,-1.05753551245876,0.290456615645189,0.857347717772405,0.0027297105858016,0.21245697011932,0.831782645893408,0.998656629238247,-0.0969500080529426
arhgap30,0.0789584839937444,1.15781922756626,0.247142789999949,0.844542715293689,-0.00889447057109799,-1.06162455412287,0.288596206224359,0.998656629238247,0.0344861311382544
arhgap45,-0.0670213533131105,-1.03512134393752,0.300797789343433,0.859232078488089,0.00676679589270135,0.850687485096412,0.395093962349935,0.998656629238247,-0.0331873738496038
arhgap5,-0.0217257124131339,-0.170411360659049,0.864712195227739,0.975190640142772,-0.00927596539194592,-0.592232904691897,0.553793897714715,0.998656629238247,-0.0681055393728636
arhgef1,0.0701502374515048,0.911475072265767,0.362207979603635,0.876593157450518,-0.00278745229556326,-0.294803061881547,0.768189693750031,0.998656629238247,0.0562129759736885
arhgef10,0.117125784113504,1.1258499658001,0.260429308034135,0.850207385365935,-0.00940473038053059,-0.735839764209796,0.461956156870009,0.998656629238247,0.0701021322108514
arhgef12,0.0959130715291684,0.85924918165146,0.390355732914903,0.880278102554032,-0.00987488984606238,-0.720082876939805,0.471598728066303,0.998656629238247,0.0465386222988565
arhgef5,0.190473409341327,1.44958241519028,0.147407463116618,0.778706995173248,-0.0296626914232868,-1.83750278656467,0.0663555624018766,0.998656629238247,0.0421599522248927
arid3a,0.0418093202587882,0.598891872639246,0.549345556847246,0.923392448782264,-0.00602643407991029,-0.702659009266637,0.48238952487225,0.998656629238247,0.0116771498592368
arid4b,0.0429933362559367,0.478379786739213,0.632457444690378,0.945473295576533,-0.00851481392616523,-0.771179952547751,0.440735344754546,0.998656629238247,0.0004192666251105
arl13b,0.267313560200208,2.75535150509927,0.00594179220555084,0.458344488465296,-0.0133136320768953,-1.11702133286251,0.264184135575578,0.998656629238247,0.200745399815732
arl2bp,0.0202553599718062,0.463054004088066,0.643400357391237,0.946537257653203,-0.000676653671340657,-0.125911969364612,0.89982037252039,0.998656629238247,0.0168720916151029
armcx2,0.0880127944898235,0.819004422963565,0.412928568201324,0.881081726168853,-0.0188099837896242,-1.42474700889821,0.154461673327983,0.998656629238247,-0.00603712445829741
arnt,0.106786097293622,1.46537009780501,0.143053026778449,0.776257022755728,-0.0103732091246838,-1.15865633315925,0.246801390806218,0.998656629238247,0.0549200516702028
arntl,-0.00670811170674746,-0.0731475452386053,0.941699552591717,0.98324512108841,-0.00373901944239199,-0.331868543648468,0.740040083404134,0.998656629238247,-0.0254032089187074
arsa,-0.102650600262591,-1.18340512783306,0.23685715221275,0.836708205636882,0.011929248377623,1.1194222388688,0.263159347474077,0.998656629238247,-0.0430043583744761
arsb,-0.246033816148217,-3.13703758981954,0.00174355673692145,0.390422589321411,0.0372720420376847,3.86827198997201,0.000114837264509111,0.167099889595692,-0.0596736059597933
art3,0.0316930106256379,0.487969548459048,0.62565071969944,0.945473295576533,-0.00189611763930108,-0.237631166006933,0.81220326532522,0.998656629238247,0.0222124224291325
art5,0.160774707475229,1.56140701034241,0.118662328627463,0.770105977299192,-0.0202581984147392,-1.60143056499177,0.109515744643176,0.998656629238247,0.0594837154015333
artn,-0.113423765886046,-1.21019861939392,0.226414723083445,0.821006984580842,0.0116489019385966,1.01168771384309,0.311868836012123,0.998656629238247,-0.0551792561930636
asah1,0.0720441982173002,0.998765077241302,0.31808764619272,0.863262515197549,-0.00617775157902415,-0.697113787554344,0.485851716064269,0.998656629238247,0.0411554403221794
asah2,-0.0142484184758021,-0.134517767835855,0.893013230937168,0.976109678783387,0.0019917257048982,0.153056371924957,0.878376713688959,0.998656629238247,-0.00428978995131112
asgr1,0.072805408034752,1.30439888545555,0.192320141767204,0.800469378168384,-0.00684374419196037,-0.998043436138145,0.318437305894209,0.998656629238247,0.0385866870749502
